index,drg,drgnum,ePos,eType,fiberD_c,fiberD_p,fiberType,ground,neckAngle,neckD,nodes,phase,polarity,pw,scatterType,scatter_d,scatter_x,scatter_y,scatter_z,shift,soma_x,soma_y,soma_z,spikeOrigin,spikeT,status,thresh,timestep,tjnPos,tjn_x,tjn_y,tjn_z,x_spike,xshift,y_spike,z_spike
1521,realistic,3,xp0_75,utah,13.424,16.2,Aa,saline,123.14478946264241,16.2,,b,-1,0.08,soma,85.607689802,-208.42799495772408,1096.947226864465,-839.8292141053616,,-208.0,1097.1201593356075,-839.6431423918668,periphery,5.290000000000127,success,78.55224609375,0.005,"(-208, 404, -387)",-208.0,404.0,-387.0,-208.0,,404.0,-387.0
1522,realistic,3,xp0_75,utah,10.553,12.9,Aa,saline,208.0088328083572,12.9,,b,-1,0.08,soma,76.430754254,28.06586476501893,-651.3095887275002,-1196.1589886853938,,28.0,-651.5819410988393,-1195.8168564654284,none,0.0,success,105.0,0.005,"(28, -265, -469)",28.0,-265.0,-469.0,,,,
1523,realistic,3,xp0_75,utah,14.816,17.8,Aa,saline,125.13698467390272,17.8,,b,-1,0.08,soma,90.05711309799999,-1988.1669764927408,391.95260240786047,-306.430886263071,,-1988.0,391.79735354577235,-306.6814342939496,none,0.0,success,105.0,0.005,"(-1988, -287, 171)",-1988.0,-287.0,171.0,,,,
1524,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,180.21459652677842,15.9,,b,-1,0.08,soma,84.773422934,-1375.2807009844967,22.157163414368824,-551.1620089467565,,-1375.0,21.9386691675721,-551.3867114670002,none,0.0,success,105.0,0.005,"(-1375, 25, 276)",-1375.0,25.0,276.0,,,,
1525,realistic,3,xp0_75,utah,15.860000000000001,19.0,Aa,saline,44.555713865540504,19.0,,b,-1,0.08,soma,93.39418057,-1191.3693603172408,1023.5515222160888,781.0137360333142,,-1191.0,1023.5186785439562,780.6673465370912,periphery,5.230000000000118,success,34.4451904296875,0.005,"(-1191, 440, 188)",-1191.0,440.0,188.0,-1191.0,,440.0,188.0
1526,realistic,3,xp0_75,utah,13.424,16.2,Aa,saline,47.171275348790466,16.2,,b,-1,0.08,soma,85.607689802,-674.2387439061841,969.6813788318586,796.5400379946174,,-674.0,970.1113398503935,796.7410537636998,periphery,5.240000000000119,success,58.19091796875,0.005,"(-674, 363, 234)",-674.0,363.0,234.0,-674.0,,363.0,234.0
1527,realistic,3,xp0_75,utah,12.815,15.5,Aa,saline,176.68640631369075,15.5,,b,-1,0.08,soma,83.66106711,1970.013486830417,69.61924529843736,-1093.0963213504742,,1970.0,69.79080483947901,-1093.4249216479566,none,0.0,success,105.0,0.005,"(1970, 22, -268)",1970.0,22.0,-268.0,,,,
1528,realistic,3,xp0_75,utah,14.816,17.8,Aa,saline,-13.888792682277705,17.8,,b,-1,0.08,soma,90.05711309799999,-1808.4172803293645,-380.7291208987032,1014.9427116403612,,-1808.0,-380.20685357176,1014.7917226977694,none,0.0,success,105.0,0.005,"(-1808, -181, 209)",-1808.0,-181.0,209.0,,,,
1529,realistic,3,xp0_75,utah,13.076,15.8,Aa,saline,87.52825823871744,15.8,,b,-1,0.08,soma,84.495333978,-1076.3027791378493,1371.9009020648045,151.90722847232882,,-1076.0,1371.50314408871,151.6543744472259,periphery,5.205000000000114,success,22.796630859375,0.005,"(-1076, 545, 116)",-1076.0,545.0,116.0,-1076.0,,545.0,116.0
1530,realistic,3,xp0_75,utah,10.988,13.4,Aa,saline,166.87467161401227,13.4,,b,-1,0.08,soma,77.821199034,-1028.4375057275427,495.87711423746214,-1305.7932821467282,,-1028.0,496.1100971503107,-1305.4065328696065,none,0.0,success,105.0,0.005,"(-1028, 309, -503)",-1028.0,309.0,-503.0,,,,
1531,realistic,3,xp0_75,utah,14.816,17.8,Aa,saline,191.0880073819133,17.8,,b,-1,0.08,soma,90.05711309799999,-452.6926864816242,-133.81567120860063,-1358.3503314395252,,-453.0,-133.61449142437274,-1358.5070225415338,none,0.0,success,105.0,0.005,"(-453, 26, -544)",-453.0,26.0,-544.0,,,,
1532,realistic,3,xp0_75,utah,11.248999999999999,13.7,Aa,saline,196.64910710722702,13.7,,b,-1,0.08,soma,78.655465902,-1062.5505963190221,-410.26342396648766,-1241.9344888429546,,-1063.0,-410.16989549046156,-1241.7884009403533,none,0.0,success,105.0,0.005,"(-1063, -174, -452)",-1063.0,-174.0,-452.0,,,,
1533,realistic,3,xp0_75,utah,10.901,13.3,Aa,saline,193.43006490460223,13.3,,b,-1,0.08,soma,77.54311007800001,-215.4262584950056,-373.35151448482077,-1304.550723103224,,-215.0,-373.3621322355598,-1304.2825915864355,none,0.0,success,105.0,0.005,"(-215, -182, -503)",-215.0,-182.0,-503.0,,,,
1534,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,-19.58223940959344,15.9,,b,-1,0.08,soma,84.773422934,-1080.1774907148383,-487.5776573315216,1251.4228452121042,,-1080.0,-487.3400256837385,1251.5637595442076,none,0.0,success,105.0,0.005,"(-1080, -210, 472)",-1080.0,-210.0,472.0,,,,
1535,realistic,3,xp0_75,utah,11.684,14.2,Aa,saline,164.61477108026025,14.2,,b,-1,0.08,soma,80.045910682,-227.2646603163016,489.8667286690184,-1282.189698550779,,-227.0,489.8785900519673,-1282.4871335397925,none,0.0,success,105.0,0.005,"(-227, 271, -487)",-227.0,271.0,-487.0,,,,
1536,realistic,3,xp0_75,utah,10.727,13.1,Aa,saline,324.2807129290534,13.1,,b,-1,0.08,soma,76.986932166,-763.5591295414438,-656.5971936096562,822.4104116228623,,-764.0,-656.7554854992554,822.5943451127878,none,0.0,success,105.0,0.005,"(-764, -176, 154)",-764.0,-176.0,154.0,,,,
1537,realistic,3,xp0_75,utah,13.25,16.0,Aa,saline,139.8524972718773,16.0,,b,-1,0.08,soma,85.05151189,-166.96621022789571,754.7380930830814,-976.1164639808752,,-167.0,754.5886074333362,-976.5606878443582,periphery,5.295000000000128,success,105.0,0.005,"(-167, 221, -344)",-167.0,221.0,-344.0,-167.0,,221.0,-344.0
1538,realistic,3,xp0_75,utah,15.338,18.4,Aa,saline,-19.362316198497172,18.4,,b,-1,0.08,soma,91.725646834,1479.1204113070862,-388.78255923208917,1221.7697968108587,,1479.0,-388.4310259627356,1221.835987611598,none,0.0,success,105.0,0.005,"(1479, -113, 438)",1479.0,-113.0,438.0,,,,
1539,realistic,3,xp0_75,utah,14.207,17.1,Aa,saline,39.4058059359433,17.1,,b,-1,0.08,soma,88.110490406,-913.0140308396844,637.2525235427937,809.1766530134198,,-913.0,637.2842696548646,809.6109879683584,periphery,5.4400000000001505,success,105.0,0.005,"(-913, 111, 169)",-913.0,111.0,169.0,-9991.145409777171,,111.0,169.0
1540,realistic,3,xp0_75,utah,12.467,15.1,Aa,saline,160.6537729045358,15.1,,b,-1,0.08,soma,82.548711286,377.1027789554562,164.31932767641408,-647.1535225457105,,377.0,164.74469402452593,-647.5898545491707,none,0.0,success,105.0,0.005,"(377, -109, 132)",377.0,-109.0,132.0,,,,
1541,realistic,3,xp0_75,utah,13.511000000000001,16.3,Aa,saline,71.14808180560574,16.3,,b,-1,0.08,soma,85.885778758,661.4006441661593,1121.5767990894456,492.5571581103228,,661.0,1121.5651505082858,492.50834755835496,periphery,5.2100000000001145,success,57.0556640625,0.005,"(661, 338, 225)",661.0,338.0,225.0,661.0,,338.0,225.0
1542,realistic,3,xp0_75,utah,14.12,17.0,Aa,saline,40.02593410712278,17.0,,b,-1,0.08,soma,87.83240144999998,520.7124372692068,1052.9068558288018,958.49523840265,,521.0,1053.0760086862479,958.7840265152053,periphery,5.175000000000109,success,47.3876953125,0.005,"(521, 520, 324)",521.0,520.0,324.0,521.0,,520.0,324.0
1543,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,46.629839786332,15.9,,b,-1,0.08,soma,84.773422934,1691.0291774173065,707.4798744901442,644.8885122192962,,1691.0,707.4274005653624,645.166454764389,none,0.0,success,105.0,0.005,"(1691, 106, 77)",1691.0,106.0,77.0,,,,
1544,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,204.91294359301602,15.9,,b,-1,0.08,soma,84.773422934,-418.5114970939805,-558.6297776851206,-1081.1333002532872,,-419.0,-558.4952828699005,-1081.3570086294226,none,0.0,success,105.0,0.005,"(-419, -210, -331)",-419.0,-210.0,-331.0,,,,
1545,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,-23.34043149898725,14.8,,b,-1,0.08,soma,81.714444418,943.5496732260268,-457.6885094377704,1318.8399787667213,,944.0,-457.20463143920585,1319.302101432304,none,0.0,success,105.0,0.005,"(944, -130, 561)",944.0,-130.0,561.0,,,,
1546,realistic,3,xp0_75,utah,11.51,14.0,Aa,saline,82.02340826855249,14.0,,b,-1,0.08,soma,79.48973277,-1946.1912806216947,1176.3698885234317,118.60947528998258,,-1946.0,1176.7448411810656,118.47458745423803,periphery,5.2100000000001145,success,43.231201171875,0.005,"(-1946, 360, 4)",-1946.0,360.0,4.0,-1946.0,,360.0,4.0
1547,realistic,3,xp0_75,utah,13.685,16.5,Aa,saline,37.559146090556546,16.5,,b,-1,0.08,soma,86.44195667,913.2192295033807,645.2593928728365,825.8112495592445,,913.0,644.8835083930162,825.5307695261546,none,0.0,success,105.0,0.005,"(913, 140, 169)",913.0,140.0,169.0,,,,
1548,realistic,3,xp0_75,utah,9.596,11.8,Aa,saline,45.22236056765548,11.8,,b,-1,0.08,soma,73.371775738,1369.1879764592547,931.9320881972563,926.0923866662145,,1369.0,932.2326432094163,925.7955394149237,central,5.230000000000118,success,84.3017578125,0.005,"(1369, 349, 347)",1369.0,349.0,347.0,1369.0,,349.0,347.0
1549,realistic,3,xp0_75,utah,13.685,16.5,Aa,saline,-3.722592563114608,16.5,,b,-1,0.08,soma,86.44195667,-1245.598227428625,5.735092909329977,1365.039335602235,,-1246.0,6.2484585060584905,1365.4817142804968,none,0.0,success,105.0,0.005,"(-1246, 60, 539)",-1246.0,60.0,539.0,,,,
1550,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,2.290847691382295,14.8,,b,-1,0.08,soma,81.714444418,804.7883555970277,116.7950661302566,1345.0375087547557,,805.0,117.03428888836001,1345.196536431233,none,0.0,success,105.0,0.005,"(805, 84, 520)",805.0,84.0,520.0,,,,
1551,realistic,3,xp0_75,utah,10.988,13.4,Aa,saline,123.71961462959688,13.4,,b,-1,0.08,soma,77.821199034,-770.0493780451648,963.6325840521145,-906.0678122676218,,-770.0,963.3288366782407,-906.3527737918869,none,0.0,success,105.0,0.005,"(-770, 278, -449)",-770.0,278.0,-449.0,,,,
1552,realistic,3,xp0_75,utah,14.555,17.5,Aa,saline,113.22398295502651,17.5,,b,-1,0.08,soma,89.22284623,275.68164814541785,1225.5177347708425,-723.8496476411598,,276.0,1225.4128978426852,-724.1157841342446,periphery,5.24500000000012,success,74.51171875,0.005,"(276, 463, -397)",276.0,463.0,-397.0,276.0,,463.0,-397.0
1553,realistic,3,xp0_75,utah,8.639,10.7,Aa,saline,157.21245250142968,10.7,,b,-1,0.08,soma,70.312797222,-376.0815135704016,633.5237936617991,-1277.8454330436255,,-376.0,633.6465731820404,-1278.1021838794811,none,0.0,success,105.0,0.005,"(-376, 316, -522)",-376.0,316.0,-522.0,,,,
1554,realistic,3,xp0_75,utah,11.684,14.2,Aa,saline,162.75139782468617,14.2,,b,-1,0.08,soma,80.045910682,1183.895884795009,329.0652498547052,-1188.8662284464835,,1184.0,328.61930625860657,-1188.8969223506551,none,0.0,success,105.0,0.005,"(1184, 84, -401)",1184.0,84.0,-401.0,,,,
1555,realistic,3,xp0_75,utah,9.161000000000001,11.3,Aa,saline,-23.35323334913548,11.3,,b,-1,0.08,soma,71.981330958,-1882.0364410147988,-527.4834819119706,983.5847444315796,,-1882.0,-527.4406997958756,983.7515299762701,none,0.0,success,105.0,0.005,"(-1882, -202, 230)",-1882.0,-202.0,230.0,,,,
1556,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,160.20752838030037,14.8,,b,-1,0.08,soma,81.714444418,-969.8868405243344,568.8200174876042,-1177.1957862832069,,-970.0,568.6352554399675,-1177.0490603764483,periphery,5.3250000000001325,success,95.361328125,0.005,"(-970, 289, -400)",-970.0,289.0,-400.0,-970.0,,289.0,-400.0
1557,realistic,3,xp0_75,utah,15.860000000000001,19.0,Aa,saline,126.62081951850807,19.0,,b,-1,0.08,soma,93.39418057,473.98808304404236,1136.5606751100186,-761.7383712021139,,474.0,1136.5200846627413,-762.1073143550027,periphery,5.18000000000011,success,43.0389404296875,0.005,"(474, 469, -266)",474.0,469.0,-266.0,474.0,,469.0,-266.0
1558,realistic,3,xp0_75,utah,14.467999999999998,17.4,Aa,saline,145.89393614996726,17.4,,b,-1,0.08,soma,88.944757274,700.7520803550766,826.0798484672378,-977.5452371878332,,701.0,826.085162701766,-977.8031295114362,periphery,5.200000000000113,success,57.0556640625,0.005,"(701, 361, -291)",701.0,361.0,-291.0,701.0,,361.0,-291.0
1559,realistic,3,xp0_75,utah,11.075,13.5,Aa,saline,-22.92351554887341,13.5,,b,-1,0.08,soma,78.09928799,1352.0258881498105,-567.3867318708177,1009.5734410884623,,1352.0,-566.9673363360525,1009.9497221193952,none,0.0,success,105.0,0.005,"(1352, -246, 251)",1352.0,-246.0,251.0,,,,
1560,realistic,3,xp0_75,utah,14.033,16.9,Aa,saline,89.97341577560258,16.9,,b,-1,0.08,soma,87.55431249399997,779.3439631443229,1350.0632972100032,76.71636019494053,,779.0,1349.7771562470002,76.4143885781235,tjn,5.1150000000001,success,11.846923828125,0.005,"(779, 521, 76)",779.0,521.0,76.0,779.0,,521.0,76.0
1561,realistic,3,xp0_75,utah,14.12,17.0,Aa,saline,-2.3299980270657774,17.0,,b,-1,0.08,soma,87.83240144999998,-1314.6031350159642,62.495021002649075,1221.8365629538384,,-1315.0,62.26311063049249,1222.2530677644204,none,0.0,success,105.0,0.005,"(-1315, 96, 394)",-1315.0,96.0,394.0,,,,
1562,realistic,3,xp0_75,utah,12.119,14.7,Aa,saline,14.461424310820663,14.7,,b,-1,0.08,soma,81.436355462,1766.558102850169,92.05541889323284,528.319019328726,,1767.0,92.18182897943075,528.5429114969276,none,0.0,success,105.0,0.005,"(1767, -114, -271)",1767.0,-114.0,-271.0,,,,
1563,realistic,3,xp0_75,utah,12.38,15.0,Aa,saline,29.626212891789212,15.0,,b,-1,0.08,soma,82.27062233000002,-420.22593155833715,630.5542970449551,1183.0869084221558,,-420.0,630.3586843088597,1183.1594259957346,none,0.0,success,105.0,0.005,"(-420, 222, 465)",-420.0,222.0,465.0,,,,
1564,realistic,3,xp0_75,utah,13.511000000000001,16.3,Aa,saline,205.5837663779416,16.3,,b,-1,0.08,soma,85.885778758,-283.2548614900258,-600.9064922026438,-1249.877884436062,,-283.0,-600.5057396338523,-1249.804486219858,none,0.0,success,105.0,0.005,"(-283, -243, -503)",-283.0,-243.0,-503.0,,,,
1565,realistic,3,xp0_75,utah,14.381,17.3,Aa,saline,105.45400038309424,17.3,,b,-1,0.08,soma,88.66666831799999,1587.282208640997,891.4784666965343,-176.57230840716102,,1587.0,891.3114674624445,-177.0173335533736,none,0.0,success,105.0,0.005,"(1587, 92, 44)",1587.0,92.0,44.0,,,,
1566,realistic,3,xp0_75,utah,11.075,13.5,Aa,saline,92.4615467566136,13.5,,b,-1,0.08,soma,78.09928799,767.7433184941748,1329.9168382224334,-99.63500550032086,,768.0,1330.3079993154047,-99.3517297273855,tjn,5.1150000000001,success,12.2039794921875,0.005,"(768, 507, -64)",768.0,507.0,-64.0,768.0,,507.0,-64.0
1567,realistic,3,xp0_75,utah,13.076,15.8,Aa,saline,192.59421083922,15.8,,b,-1,0.08,soma,84.495333978,1312.3352412010954,-335.3404097419475,-1095.0024724919563,,1312.0,-335.3399914036021,-1095.3109982145652,none,0.0,success,105.0,0.005,"(1312, -155, -288)",1312.0,-155.0,-288.0,,,,
1568,realistic,3,xp0_75,utah,12.728,15.4,Aa,saline,105.28636558836064,15.4,,b,-1,0.08,soma,83.382978154,-30.97726086410169,1426.8779497206406,-177.25718300884228,,-31.0,1426.4266103636746,-176.91587652069728,periphery,5.160000000000107,success,13.848876953125,0.005,"(-31, 629, 41)",-31.0,629.0,41.0,-31.0,,629.0,41.0
1569,realistic,3,xp0_75,utah,13.946,16.8,Aa,saline,40.02904980720047,16.8,,b,-1,0.08,soma,87.27622353800001,306.9506697717321,693.6267860611498,832.4923860886388,,307.0,693.9800334898209,832.4882021815235,none,0.0,success,105.0,0.005,"(307, 161, 198)",307.0,161.0,198.0,,,,
1570,realistic,3,xp0_75,utah,10.901,13.3,Aa,saline,103.08101636937396,13.3,,b,-1,0.08,soma,77.54311007800001,-1653.5641924940328,1209.499397187028,-269.1645181977856,,-1654.0,1209.43587176349,-269.41950290532577,periphery,5.195000000000112,success,28.38134765625,0.005,"(-1654, 407, -83)",-1654.0,407.0,-83.0,-1654.0,,407.0,-83.0
1571,realistic,3,xp0_75,utah,14.293999999999999,17.2,Aa,saline,27.01932011621334,17.2,,b,-1,0.08,soma,88.388579362,-658.1883890545547,438.0142849887111,1340.8342063214695,,-658.0,437.7029658020784,1340.729192676803,none,0.0,success,105.0,0.005,"(-658, 61, 602)",-658.0,61.0,602.0,,,,
1572,realistic,3,xp0_75,utah,8.987,11.1,Aa,saline,167.2974168669216,11.1,,b,-1,0.08,soma,71.42515304599999,120.34464289499435,215.0268430834858,-1250.96195889144,,120.0,215.47469557740777,-1250.6051183981867,none,0.0,success,105.0,0.005,"(120, 35, -450)",120.0,35.0,-450.0,,,,
1573,realistic,3,xp0_75,utah,11.075,13.5,Aa,saline,139.05056582692882,13.5,,b,-1,0.08,soma,78.09928799,1939.591180446204,547.866564919932,-876.1791234930374,,1940.0,548.0821366743231,-876.4046961094236,none,0.0,success,105.0,0.005,"(1940, 8, -254)",1940.0,8.0,-254.0,,,,
1574,realistic,3,xp0_75,utah,11.248999999999999,13.7,Aa,saline,134.47353330973618,13.7,,b,-1,0.08,soma,78.655465902,619.0334376763716,919.4038786701517,-673.0239990691183,,619.0,919.2402702338338,-673.5240097054708,central,5.1650000000001075,success,44.5220947265625,0.005,"(619, 331, -96)",619.0,331.0,-96.0,619.0,,331.0,-96.0
1575,realistic,3,xp0_75,utah,12.467,15.1,Aa,saline,85.14140349837223,15.1,,b,-1,0.08,soma,82.548711286,1428.9395663488597,614.0298678618832,60.28789785288473,,1429.0,614.2997679626853,59.985437922962106,periphery,5.400000000000144,success,72.16796875,0.005,"(1429, -209, -10)",1429.0,-209.0,-10.0,1429.0,,-209.0,-10.0
1576,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,123.83308260416099,15.9,,b,-1,0.08,soma,84.773422934,-976.552449009441,996.545340201154,-663.1534396513684,,-977.0,996.310141215637,-662.6889209448257,periphery,5.2800000000001255,success,62.79296875,0.005,"(-977, 309, -202)",-977.0,309.0,-202.0,-977.0,,309.0,-202.0
1577,realistic,3,xp0_75,utah,10.292,12.6,Aa,saline,28.197248647798272,12.6,,b,-1,0.08,soma,75.596487386,299.8549878122281,697.3028375577701,1079.4345849041856,,300.0,697.7721701449426,1079.132092166641,periphery,5.215000000000115,success,85.58349609375,0.005,"(300, 309, 354)",300.0,309.0,354.0,300.0,,309.0,354.0
1578,realistic,3,xp0_75,utah,14.642000000000001,17.6,Aa,saline,58.88651363832472,17.6,,b,-1,0.08,soma,89.500935186,-170.68553118188646,1038.8925935105237,775.9800286494283,,-171.0,1039.3493753063674,775.7320666053032,periphery,5.320000000000132,success,83.4228515625,0.005,"(-171, 329, 347)",-171.0,329.0,347.0,-171.0,,329.0,347.0
1579,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,-23.209344932880413,14.8,,b,-1,0.08,soma,81.714444418,-1396.910271671046,-498.9379186138749,1192.181149115835,,-1397.0,-498.47033127256697,1192.0453729322921,none,0.0,success,105.0,0.005,"(-1397, -173, 433)",-1397.0,-173.0,433.0,,,,
1580,realistic,3,xp0_75,utah,13.946,16.8,Aa,saline,70.83488118987233,16.8,,b,-1,0.08,soma,87.27622353800001,-203.7749374615849,1273.404806407797,673.5366930948163,,-204.0,1273.7315603769975,674.0418920937627,periphery,5.300000000000129,success,73.2666015625,0.005,"(-204, 491, 402)",-204.0,491.0,402.0,-204.0,,491.0,402.0
1581,realistic,3,xp0_75,utah,12.728,15.4,Aa,saline,31.009528491345893,15.4,,b,-1,0.08,soma,83.382978154,1228.9786888968256,614.5550466857877,1125.6541366270924,,1229.0,614.9114551724706,1125.557275287897,none,0.0,success,105.0,0.005,"(1229, 189, 417)",1229.0,189.0,417.0,,,,
1582,realistic,3,xp0_75,utah,14.12,17.0,Aa,saline,135.45812199480866,17.0,,b,-1,0.08,soma,87.83240144999998,-1922.6979093563089,595.1014277470467,-727.7300762326563,,-1923.0,595.4018231885152,-727.7685762567077,none,0.0,success,105.0,0.005,"(-1923, 14, -137)",-1923.0,14.0,-137.0,,,,
1583,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,187.65979080312007,15.9,,b,-1,0.08,soma,84.773422934,-1979.7463707670847,-152.02522007287598,-1099.2273792318829,,-1980.0,-152.29064863855112,-1099.022969734944,none,0.0,success,105.0,0.005,"(-1980, -42, -279)",-1980.0,-42.0,-279.0,,,,
1584,realistic,3,xp0_75,utah,14.555,17.5,Aa,saline,-17.682254859648573,17.5,,b,-1,0.08,soma,89.22284623,1035.4961256131196,-385.74246120890393,1214.6979636615504,,1035.0,-385.95298920002557,1214.4537639439723,none,0.0,success,105.0,0.005,"(1035, -134, 424)",1035.0,-134.0,424.0,,,,
1585,realistic,3,xp0_75,utah,15.251000000000001,18.3,Aa,saline,68.35592975392314,18.3,,b,-1,0.08,soma,91.447557878,-242.4880377549379,662.3845735012527,387.385102180589,,-242.0,662.1577525238007,387.3709296727033,none,0.0,success,105.0,0.005,"(-242, -110, 81)",-242.0,-110.0,81.0,,,,
1586,realistic,3,xp0_75,utah,10.118,12.4,Aa,saline,-12.840177887451894,12.4,,b,-1,0.08,soma,75.040309474,1115.8599826121508,-298.20833968672883,1154.4107996789553,,1116.0,-297.76397838256145,1153.9571508685754,none,0.0,success,105.0,0.005,"(1116, -115, 352)",1116.0,-115.0,352.0,,,,
1587,realistic,3,xp0_75,utah,12.988999999999999,15.7,Aa,saline,31.308262069125238,15.7,,b,-1,0.08,soma,84.217245022,290.4460416185628,552.2971749369117,906.3259665065016,,290.0,551.7656402567156,906.6816070733987,none,0.0,success,105.0,0.005,"(290, 122, 200)",290.0,122.0,200.0,,,,
1588,realistic,3,xp0_75,utah,13.076,15.8,Aa,saline,98.08327514292526,15.8,,b,-1,0.08,soma,84.495333978,571.3217861441324,1403.5743952885095,-316.18191056042684,,571.0,1404.057915085809,-316.31102197865346,tjn,5.145000000000104,success,25.8544921875,0.005,"(571, 585, -200)",571.0,585.0,-200.0,571.0,,585.0,-200.0
1589,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,159.98295271268083,15.9,,b,-1,0.08,soma,84.773422934,-287.68245050336725,436.08768700642935,-1230.0325644848238,,-288.0,436.21447133515414,-1230.4125540943933,none,0.0,success,105.0,0.005,"(-288, 153, -453)",-288.0,153.0,-453.0,,,,
1590,realistic,3,xp0_75,utah,11.075,13.5,Aa,saline,104.12341690810484,13.5,,b,-1,0.08,soma,78.09928799,-248.0481628046176,1396.1803050072094,-187.42304355531584,,-248.0,1396.1633447463512,-187.06811313478005,periphery,5.125000000000101,success,3.65753173828125,0.005,"(-248, 597, 14)",-248.0,597.0,14.0,-248.0,,597.0,14.0
1591,realistic,3,xp0_75,utah,13.25,16.0,Aa,saline,83.37347563911811,16.0,,b,-1,0.08,soma,85.05151189,350.19444365861307,1341.1950802155752,60.22418951153031,,350.0,1340.9813333801687,60.49647223605302,periphery,5.150000000000105,success,11.130523681640625,0.005,"(350, 519, -35)",350.0,519.0,-35.0,350.0,,519.0,-35.0
1592,realistic,3,xp0_75,utah,12.728,15.4,Aa,saline,-21.949201477497205,15.4,,b,-1,0.08,soma,83.382978154,750.8945970363742,-300.24314949246354,1243.1241920689665,,751.0,-300.0172786169827,1242.7563561189177,none,0.0,success,105.0,0.005,"(751, 9, 476)",751.0,9.0,476.0,,,,
1593,realistic,3,xp0_75,utah,12.641,15.3,Aa,saline,45.23064089348834,15.3,,b,-1,0.08,soma,83.104889198,-1001.0321648639984,636.7731265700877,722.7039675216287,,-1001.0,636.7695804208303,723.140886731076,none,0.0,success,105.0,0.005,"(-1001, 50, 141)",-1001.0,50.0,141.0,,,,
1594,realistic,3,xp0_75,utah,13.597999999999999,16.4,Aa,saline,196.1838734791481,16.4,,b,-1,0.08,soma,86.16386771399998,-284.21879915462387,-229.58513723465512,-1300.4481281906371,,-284.0,-229.78643496594594,-1300.289889276263,none,0.0,success,105.0,0.005,"(-284, 1, -505)",-284.0,1.0,-505.0,,,,
1595,realistic,3,xp0_75,utah,14.207,17.1,Aa,saline,35.87371450146602,17.1,,b,-1,0.08,soma,88.110490406,-1550.7164731731823,535.8565360163975,838.9813698170998,,-1551.0,535.8263736889581,838.7834651879912,none,0.0,success,105.0,0.005,"(-1551, 50, 167)",-1551.0,50.0,167.0,,,,
1596,realistic,3,xp0_75,utah,16.294999999999998,19.5,Aa,saline,156.60331851069745,19.5,,b,-1,0.08,soma,94.78462535,-599.0466479137508,748.8549477851911,-1191.8555092963663,,-599.0,748.5429873632426,-1191.969664573115,periphery,5.305000000000129,success,80.45654296875,0.005,"(-599, 418, -428)",-599.0,418.0,-428.0,-599.0,,418.0,-428.0
1597,realistic,3,xp0_75,utah,11.51,14.0,Aa,saline,129.17646411485717,14.0,,b,-1,0.08,soma,79.48973277,1703.6141267229864,710.1578704058122,-542.3342654332613,,1704.0,710.3422204216522,-541.9913320954047,none,0.0,success,105.0,0.005,"(1704, 71, -21)",1704.0,71.0,-21.0,,,,
1598,realistic,3,xp0_75,utah,14.555,17.5,Aa,saline,216.14381602420318,17.5,,b,-1,0.08,soma,89.22284623,932.225743430489,-672.4774910734873,-1229.5187674132615,,932.0,-672.3048173532271,-1229.9112241653627,none,0.0,success,105.0,0.005,"(932, -183, -560)",932.0,-183.0,-560.0,,,,
1599,realistic,3,xp0_75,utah,12.554,15.2,Aa,saline,200.4053352041709,15.2,,b,-1,0.08,soma,82.82680024199999,-1831.1369631554367,-286.3455659204601,-1008.9614376943528,,-1831.0,-286.1703526221928,-1008.5146385934014,none,0.0,success,105.0,0.005,"(-1831, 2, -234)",-1831.0,2.0,-234.0,,,,
1600,realistic,3,xp0_75,utah,11.51,14.0,Aa,saline,184.438447539245,14.0,,b,-1,0.08,soma,79.48973277,-926.6097004322032,-56.21578124379084,-1278.299218371209,,-927.0,-55.83525265819902,-1278.2706317858451,none,0.0,success,105.0,0.005,"(-927, 8, -456)",-927.0,8.0,-456.0,,,,
1601,realistic,3,xp0_75,utah,11.771,14.3,Aa,saline,175.7623186272045,14.3,,b,-1,0.08,soma,80.323999638,-1860.0487907818008,-56.59680551955307,-1138.8753366534938,,-1860.0,-57.02052821337589,-1138.9340624194888,none,0.0,success,105.0,0.005,"(-1860, -118, -316)",-1860.0,-118.0,-316.0,,,,
1602,realistic,3,xp0_75,utah,13.946,16.8,Aa,saline,198.52663578719608,16.8,,b,-1,0.08,soma,87.27622353800001,-1063.9460090392176,-530.2725073995754,-1181.6446196464638,,-1064.0,-530.2583281090114,-1181.714657579366,none,0.0,success,105.0,0.005,"(-1064, -267, -396)",-1064.0,-267.0,-396.0,,,,
