index,drg,drgnum,ePos,eType,fiberD_c,fiberD_p,fiberType,ground,neckAngle,neckD,nodes,phase,polarity,pw,scatterType,scatter_d,scatter_x,scatter_y,scatter_z,shift,soma_x,soma_y,soma_z,spikeOrigin,spikeT,status,thresh,timestep,tjnPos,tjn_x,tjn_y,tjn_z,x_spike,xshift,y_spike,z_spike
5958,random,4,x0y0,utah,5.2459999999999996,6.8,Ab,saline,159.67471524065166,6.8,,b,-1,0.08,soma,59.467327938000004,-1837.9331922865708,1038.761781948774,-65.86846855386375,,-1838.0,1038.9570014964338,-65.97575670373158,none,0.0,success,105.0,0.005,"(-1838, 756, 698)",-1838.0,756.0,698.0,,,,
5959,random,4,x0y0,utah,4.637,6.1,Ab,saline,270.889059813974,6.1,,b,-1,0.08,soma,57.520705246000006,-822.4115172481403,-619.0757062675531,-520.0870367757861,,-822.0,-618.6789765877379,-520.3867145343435,none,0.0,success,105.0,0.005,"(-822, 195, -533)",-822.0,195.0,-533.0,,,,
5960,random,4,x0y0,utah,4.811,6.3,Ab,saline,247.44520216708835,6.3,,b,-1,0.08,soma,58.076883158,-1355.5363987520336,-522.635706592293,-1149.8111722403141,,-1356.0,-522.7645007982067,-1150.2651461897044,none,0.0,success,105.0,0.005,"(-1356, 229, -838)",-1356.0,229.0,-838.0,,,,
5961,random,4,x0y0,utah,5.2459999999999996,6.8,Ab,saline,19.769732640178137,6.8,,b,-1,0.08,soma,59.467327938000004,-467.12284281749487,1414.5790963291547,101.39142033279629,,-467.0,1414.542925154316,101.74585116122626,none,0.0,success,105.0,0.005,"(-467, 1139, -665)",-467.0,1139.0,-665.0,,,,
5962,random,4,x0y0,utah,6.29,8.0,Ab,saline,173.82744127094608,8.0,,b,-1,0.08,soma,62.80439541,203.77834153759133,-127.19824235235274,-758.9168476005648,,204.0,-127.23676374671248,-758.6670649583111,none,0.0,success,105.0,0.005,"(204, -215, 53)",204.0,-215.0,53.0,,,,
5963,random,4,x0y0,utah,6.986000000000001,8.8,Ab,saline,70.47271752790381,8.8,,b,-1,0.08,soma,65.02910705800001,1547.9357641006116,801.3597305787439,766.3497958006558,,1548.0,801.5074667010828,766.2951152447448,none,0.0,success,105.0,0.005,"(1548, 31, 493)",1548.0,31.0,493.0,,,,
5964,random,4,x0y0,utah,7.943,9.9,Ab,saline,104.6971851067092,9.9,,b,-1,0.08,soma,68.08808557399999,1026.6001488379684,223.40894171577747,-1344.0992564700648,,1027.0,223.26130258786532,-1343.791473655062,none,0.0,success,105.0,0.005,"(1027, -569, -1136)",1027.0,-569.0,-1136.0,,,,
5965,random,4,x0y0,utah,5.855,7.5,Ab,saline,199.20458176767502,7.5,,b,-1,0.08,soma,61.41395063,1229.1827749824001,-291.226876933521,311.3989184966913,,1229.0,-291.2860241811036,311.6463325125137,none,0.0,success,105.0,0.005,"(1229, -23, 1082)",1229.0,-23.0,1082.0,,,,
5966,random,4,x0y0,utah,4.811,6.3,Ab,saline,326.3993926219465,6.3,,b,-1,0.08,soma,58.076883158,-1234.9852864662496,-408.2546060446043,585.322592065379,,-1235.0,-408.4888735698187,585.0126179911492,none,0.0,success,105.0,0.005,"(-1235, 42, -93)",-1235.0,42.0,-93.0,,,,
5967,random,4,x0y0,utah,6.029,7.7,Ab,saline,172.25378017352574,7.7,,b,-1,0.08,soma,61.970128542,22.793611724954978,-30.64297272628437,-902.4838975126787,,23.0,-31.005213336269165,-902.5596001861342,none,0.0,success,105.0,0.005,"(23, -141, -94)",23.0,-141.0,-94.0,,,,
5968,random,4,x0y0,utah,4.637,6.1,Ab,saline,87.20396683000467,6.1,,b,-1,0.08,soma,57.520705246000006,646.0025741796967,754.5228408211432,840.93747918419,,646.0,754.7838401998526,840.7115052080024,none,0.0,success,105.0,0.005,"(646, -58, 801)",646.0,-58.0,801.0,,,,
5969,random,4,x0y0,utah,5.072,6.6,Ab,saline,79.58627081842648,6.6,,b,-1,0.08,soma,58.911150026,-281.0116937834594,895.287914139984,-839.6235402069881,,-281.0,895.0170580252857,-839.7464320376496,none,0.0,success,105.0,0.005,"(-281, 94, -987)",-281.0,94.0,-987.0,,,,
5970,random,4,x0y0,utah,5.333,6.9,Ab,saline,348.76310399321505,6.9,,b,-1,0.08,soma,59.745416893999995,243.8276281950573,-452.39025031369766,1318.9214706968826,,244.0,-452.8186908763203,1319.2271524448179,none,0.0,success,105.0,0.005,"(244, -294, 520)",244.0,-294.0,520.0,,,,
5971,random,4,x0y0,utah,5.681,7.3,Ab,saline,323.38106183830985,7.3,,b,-1,0.08,soma,60.857772718,-1146.123993764755,-102.37188714706508,-369.07422554213,,-1146.0,-102.40333071314365,-369.5367758082665,none,0.0,success,105.0,0.005,"(-1146, 384, -1024)",-1146.0,384.0,-1024.0,,,,
5972,random,4,x0y0,utah,6.725,8.5,Ab,saline,72.78713926314187,8.5,,b,-1,0.08,soma,64.19484019000001,139.81224441297456,1381.844819697345,311.46027171290507,,140.0,1381.4914556747444,311.7791266061106,tjn,5.105000000000098,success,8.380126953125,0.005,"(140, 601, 70)",140.0,601.0,70.0,140.0,,601.0,70.0
5973,random,4,x0y0,utah,7.073,8.9,Ab,saline,159.50278389070073,8.9,,b,-1,0.08,soma,65.307196014,-214.4973342813232,-64.48688018041821,-930.6745243351517,,-214.0,-64.65770997794851,-930.8961252531572,none,0.0,success,105.0,0.005,"(-214, -351, -165)",-214.0,-351.0,-165.0,,,,
5974,random,4,x0y0,utah,6.116,7.8,Ab,saline,178.90182623542339,7.8,,b,-1,0.08,soma,62.248217498,-1135.5502826150434,-626.0628026677757,-798.8596917298007,,-1136.0,-626.3304171120192,-798.9608839272505,none,0.0,success,105.0,0.005,"(-1136, -642, 17)",-1136.0,-642.0,17.0,,,,
5975,random,4,x0y0,utah,5.159,6.7,Ab,saline,199.35296230956368,6.7,,b,-1,0.08,soma,59.189238982000006,42.567851885171976,216.35762808747228,-126.56343606109522,,43.0,216.04334310068253,-126.57002348975868,none,0.0,success,105.0,0.005,"(43, 486, 642)",43.0,486.0,642.0,,,,
5976,random,4,x0y0,utah,4.985,6.5,Ab,saline,43.502202154920575,6.5,,b,-1,0.08,soma,58.63306107,-968.0139743145621,159.30700183066483,1402.177388423671,,-968.0,159.57549962029418,1402.6237795970355,none,0.0,success,105.0,0.005,"(-968, -401, 812)",-968.0,-401.0,812.0,,,,
5977,random,4,x0y0,utah,4.898000000000001,6.4,Ab,saline,213.12050290516217,6.4,,b,-1,0.08,soma,58.354972114000006,1135.4350403161666,-174.5717882087506,-1135.4555702188966,,1135.0,-174.8665783815449,-1135.8736445727377,none,0.0,success,105.0,0.005,"(1135, 270, -454)",1135.0,270.0,-454.0,,,,
5978,random,4,x0y0,utah,4.724,6.2,Ab,saline,8.035579678260111,6.2,,b,-1,0.08,soma,57.798794201999996,370.79079042533516,-178.53713691525581,730.3711267522452,,371.0,-178.21686428528017,729.9231830094104,none,0.0,success,105.0,0.005,"(371, -292, -76)",371.0,-292.0,-76.0,,,,
5979,random,4,x0y0,utah,6.029,7.7,Ab,saline,118.56232054019593,7.7,,b,-1,0.08,soma,61.970128542,-1677.6526951692779,400.3419989906961,114.23330821830268,,-1678.0,400.67968194921957,113.87754077203476,none,0.0,success,105.0,0.005,"(-1678, -316, 504)",-1678.0,-316.0,504.0,,,,
5980,random,4,x0y0,utah,4.811,6.3,Ab,saline,105.58229384804072,6.3,,b,-1,0.08,soma,58.076883158,65.58224918845323,1047.4224192068136,-292.9552100825258,,66.0,1047.081826928893,-292.65072540811946,tjn,5.170000000000108,success,29.26025390625,0.005,"(66, 263, -74)",66.0,263.0,-74.0,66.0,,263.0,-74.0
5981,random,4,x0y0,utah,4.811,6.3,Ab,saline,250.4287924697663,6.3,,b,-1,0.08,soma,58.076883158,80.50034960012708,357.13705176658317,-870.5625736985135,,81.0,357.012980344266,-870.7028779289651,none,0.0,success,105.0,0.005,"(81, 1124, -598)",81.0,1124.0,-598.0,,,,
5982,random,4,x0y0,utah,5.507,7.1,Ab,saline,120.31998718186745,7.1,,b,-1,0.08,soma,60.301594806000004,1790.2358345024115,527.4607932188983,155.78615248208462,,1790.0,527.6381683182698,155.51187747096543,none,0.0,success,105.0,0.005,"(1790, -176, 567)",1790.0,-176.0,567.0,,,,
5983,random,4,x0y0,utah,6.29,8.0,Ab,saline,175.10761417921722,8.0,,b,-1,0.08,soma,62.80439541,-1345.5206898281467,807.2247214729941,-229.0342320691629,,-1346.0,807.6391074642365,-229.46314979326212,none,0.0,success,105.0,0.005,"(-1346, 738, 584)",-1346.0,738.0,584.0,,,,
5984,random,4,x0y0,utah,6.029,7.7,Ab,saline,338.34349981569426,7.7,,b,-1,0.08,soma,61.970128542,-1044.7516390954988,-60.513667857746896,-339.9612641974864,,-1045.0,-60.09848871599911,-339.6234812665323,none,0.0,success,105.0,0.005,"(-1045, 241, -1098)",-1045.0,241.0,-1098.0,,,,
5985,random,4,x0y0,utah,4.55,6.0,Ab,saline,313.61457024141225,6.0,,b,-1,0.08,soma,57.24261629,-618.8496410893285,502.0518419006717,577.8952193004088,,-619.0,501.9381729030198,578.2359783584212,none,0.0,success,105.0,0.005,"(-619, 1091, 17)",-619.0,1091.0,17.0,,,,
5986,random,4,x0y0,utah,4.898000000000001,6.4,Ab,saline,146.52843774778475,6.4,,b,-1,0.08,soma,58.354972114000006,-453.7232342322886,1313.5565440671926,377.0481898616458,,-454.0,1314.0188835604356,376.8131411312504,none,0.0,success,105.0,0.005,"(-454, 865, 1056)",-454.0,865.0,1056.0,,,,
5987,random,4,x0y0,utah,7.334,9.2,Ab,saline,113.8267160157245,9.2,,b,-1,0.08,soma,66.141462882,-183.57972550918493,862.8508337331441,555.608913616034,,-184.0,863.3711051222269,555.4994244978359,none,0.0,success,105.0,0.005,"(-184, 115, 886)",-184.0,115.0,886.0,,,,
5988,random,4,x0y0,utah,6.898999999999999,8.7,Ab,saline,179.6138355650006,8.7,,b,-1,0.08,soma,64.751018102,330.8548837206252,16.618908360517253,255.3687423635884,,331.0,16.476415910641702,255.62449094899978,none,0.0,success,105.0,0.005,"(331, 11, 1073)",331.0,11.0,1073.0,,,,
5989,random,4,x0y0,utah,4.55,6.0,Ab,saline,292.2896208719881,6.0,,b,-1,0.08,soma,57.24261629,-1877.2546332474344,-345.6815721174089,99.80253076558573,,-1877.0,-345.8437964265688,99.60656217939862,periphery,5.285000000000126,success,72.900390625,0.005,"(-1877, 407, -209)",-1877.0,407.0,-209.0,-1877.0,,407.0,-209.0
5990,random,4,x0y0,utah,5.507,7.1,Ab,saline,279.530254485962,7.1,,b,-1,0.08,soma,60.301594806000004,-474.3088703982562,-111.91897689955023,-149.50563372983015,,-474.0,-111.90171639883886,-149.01102795006315,periphery,5.205000000000114,success,64.44091796875,0.005,"(-474, 692, -284)",-474.0,692.0,-284.0,-474.0,,692.0,-284.0
5991,random,4,x0y0,utah,6.986000000000001,8.8,Ab,saline,104.4356223428937,8.8,,b,-1,0.08,soma,65.02910705800001,-1963.7461248670609,629.3007397626384,-475.9949710192697,,-1964.0,629.681093637484,-475.80637819477977,none,0.0,success,105.0,0.005,"(-1964, -162, -272)",-1964.0,-162.0,-272.0,,,,
5992,random,4,x0y0,utah,5.42,7.0,Ab,saline,3.857448656319184,7.0,,b,-1,0.08,soma,60.02350585000001,1837.9937917787515,-21.094368242776913,-345.87880407095145,,1838.0,-21.149709028147484,-345.8627741067272,none,0.0,success,105.0,0.005,"(1838, -76, -1159)",1838.0,-76.0,-1159.0,,,,
5993,random,4,x0y0,utah,5.42,7.0,Ab,saline,163.58144369637915,7.0,,b,-1,0.08,soma,60.02350585000001,908.8028218507816,963.247841610516,-646.7714365142724,,909.0,963.4038225518975,-646.7592734056602,central,5.2350000000001184,success,34.637451171875,0.005,"(909, 733, 135)",909.0,733.0,135.0,909.0,,733.0,135.0
5994,random,4,x0y0,utah,7.856,9.8,Ab,saline,331.5558583437138,9.8,,b,-1,0.08,soma,67.809996618,-304.98301446742835,-328.29537330883517,1414.4740545182776,,-305.0,-328.0444506945768,1414.063165013104,none,0.0,success,105.0,0.005,"(-305, 62, 694)",-305.0,62.0,694.0,,,,
5995,random,4,x0y0,utah,5.594,7.2,Ab,saline,195.5339895654792,7.2,,b,-1,0.08,soma,60.579683761999995,1846.195733085051,-356.78675808260596,-1059.7538958466318,,1846.0,-356.3346196557318,-1059.5317626523438,none,0.0,success,105.0,0.005,"(1846, -138, -274)",1846.0,-138.0,-274.0,,,,
5996,random,4,x0y0,utah,4.724,6.2,Ab,saline,328.6874195989073,6.2,,b,-1,0.08,soma,57.798794201999996,1795.602944171582,-554.1386948135323,581.8713328987365,,1796.0,-553.9835166733899,582.3142549433844,none,0.0,success,105.0,0.005,"(1796, -131, -113)",1796.0,-131.0,-113.0,,,,
5997,random,4,x0y0,utah,8.203999999999999,10.2,Ab,saline,81.78709790766885,10.2,,b,-1,0.08,soma,68.922352442,1232.63263612577,996.132282832375,35.301656322050796,,1233.0,996.020726105924,35.10100208198094,none,0.0,success,105.0,0.005,"(1233, 185, -82)",1233.0,185.0,-82.0,,,,
5998,random,4,x0y0,utah,6.29,8.0,Ab,saline,86.25912509597521,8.0,,b,-1,0.08,soma,62.80439541,-483.4681946551054,574.6940352767565,-752.5007137857274,,-483.0,574.6877530898197,-752.770576709634,none,0.0,success,105.0,0.005,"(-483, -240, -806)",-483.0,-240.0,-806.0,,,,
5999,random,4,x0y0,utah,4.55,6.0,Ab,saline,78.25428197884622,6.0,,b,-1,0.08,soma,57.24261629,1366.3259353398958,695.7072227207692,1160.1176532819106,,1366.0,695.6166228047698,1159.653298338322,none,0.0,success,105.0,0.005,"(1366, -101, 994)",1366.0,-101.0,994.0,,,,
6000,random,4,x0y0,utah,5.855,7.5,Ab,saline,212.16936926823223,7.5,,b,-1,0.08,soma,61.41395063,-1196.869957363197,-394.6979341807496,-529.5873661506785,,-1197.0,-394.2823936577061,-529.4959546041478,none,0.0,success,105.0,0.005,"(-1197, 40, 161)",-1197.0,40.0,161.0,,,,
6001,random,4,x0y0,utah,6.29,8.0,Ab,saline,192.16734783650108,8.0,,b,-1,0.08,soma,62.80439541,149.52538393690952,33.43584149041362,-1083.3370855366234,,150.0,33.90241672378599,-1083.0331482566376,tjn,5.185000000000111,success,92.9443359375,0.005,"(150, 206, -285)",150.0,206.0,-285.0,150.0,,206.0,-285.0
6002,random,4,x0y0,utah,5.507,7.1,Ab,saline,28.64470485298602,7.1,,b,-1,0.08,soma,60.301594806000004,-1242.3894657504018,-158.85913701121171,672.7675858897063,,-1242.0,-159.21670772500164,672.3763398008731,none,0.0,success,105.0,0.005,"(-1242, -550, -43)",-1242.0,-550.0,-43.0,,,,
6003,random,4,x0y0,utah,5.681,7.3,Ab,saline,159.6483409369263,7.3,,b,-1,0.08,soma,60.857772718,-1842.2981989819602,-403.2224760418194,-870.8149696421377,,-1842.0,-403.3938333243397,-870.5461238501986,none,0.0,success,105.0,0.005,"(-1842, -687, -106)",-1842.0,-687.0,-106.0,,,,
6004,random,4,x0y0,utah,4.55,6.0,Ab,saline,3.9406436860674,6.0,,b,-1,0.08,soma,57.24261629,392.1810808998427,-3.98257072832439,1317.3998634911604,,392.0,-4.1042161304384805,1317.6686170054522,none,0.0,success,105.0,0.005,"(392, -60, 506)",392.0,-60.0,506.0,,,,
6005,random,4,x0y0,utah,5.942,7.6,Ab,saline,273.68718021305705,7.6,,b,-1,0.08,soma,61.69203958600001,1822.6224974453808,-268.9172180205678,1092.371634695296,,1823.0,-269.13274315143497,1092.45889907269,none,0.0,success,105.0,0.005,"(1823, 545, 1040)",1823.0,545.0,1040.0,,,,
6006,random,4,x0y0,utah,4.637,6.1,Ab,saline,80.80354306686098,6.1,,b,-1,0.08,soma,57.520705246000006,779.0339317901976,869.6427221237268,-1061.0063567455143,,779.0,869.2628440741635,-1060.9610956508445,none,0.0,success,105.0,0.005,"(779, 66, -1191)",779.0,66.0,-1191.0,,,,
6007,random,4,x0y0,utah,5.159,6.7,Ab,saline,355.33376897816817,6.7,,b,-1,0.08,soma,59.189238982000006,1708.2468470136664,-112.34870511577627,-390.293466541534,,1708.0,-112.30800202656742,-390.0935427533201,none,0.0,success,105.0,0.005,"(1708, -46, -1202)",1708.0,-46.0,-1202.0,,,,
6008,random,4,x0y0,utah,6.029,7.7,Ab,saline,303.7110314634124,7.7,,b,-1,0.08,soma,61.970128542,571.7547917715167,446.2288689934304,123.13777300667877,,572.0,446.263623539382,122.87171067040521,tjn,5.410000000000146,success,60.791015625,0.005,"(572, 1125, -330)",572.0,1125.0,-330.0,572.0,,1125.0,-330.0
6009,random,4,x0y0,utah,6.029,7.7,Ab,saline,318.59117809900835,7.7,,b,-1,0.08,soma,61.970128542,-137.11820896315686,828.9129092659764,749.1446953017421,,-137.0,829.3074784911604,748.9887982032502,none,0.0,success,105.0,0.005,"(-137, 1369, 137)",-137.0,1369.0,137.0,,,,
6010,random,4,x0y0,utah,5.072,6.6,Ab,saline,7.218461371958682,6.6,,b,-1,0.08,soma,58.911150026,-1075.6736126557705,173.46282163869546,1199.8436513895329,,-1076.0,173.3770657791341,1200.0213759703975,none,0.0,success,105.0,0.005,"(-1076, 71, 392)",-1076.0,71.0,392.0,,,,
6011,random,4,x0y0,utah,4.898000000000001,6.4,Ab,saline,271.64193581306756,6.4,,b,-1,0.08,soma,58.354972114000006,524.165890880707,151.86774741567797,752.4424625211195,,524.0,152.14818493742257,752.366893849836,none,0.0,success,105.0,0.005,"(524, 966, 729)",524.0,966.0,729.0,,,,
6012,random,4,x0y0,utah,5.072,6.6,Ab,saline,135.9400335716746,6.6,,b,-1,0.08,soma,58.911150026,338.3964524545562,80.34482612406464,274.15358950167274,,338.0,80.37240686404027,273.7322237956581,none,0.0,success,105.0,0.005,"(338, -486, 859)",338.0,-486.0,859.0,,,,
6013,random,4,x0y0,utah,7.421000000000001,9.3,Ab,saline,180.1827672511057,9.3,,b,-1,0.08,soma,66.419551838,886.2714194309602,-7.908788633297718,-709.2343231815021,,886.0,-7.618271282940801,-709.2097759190002,none,0.0,success,105.0,0.005,"(886, -5, 109)",886.0,-5.0,109.0,,,,
6014,random,4,x0y0,utah,4.55,6.0,Ab,saline,228.8730590091512,6.0,,b,-1,0.08,soma,57.24261629,-1476.080602118997,-204.28236151141664,-1025.6408345481077,,-1476.0,-203.90093142562864,-1025.1187343669667,none,0.0,success,105.0,0.005,"(-1476, 409, -490)",-1476.0,409.0,-490.0,,,,
6015,random,4,x0y0,utah,5.768000000000001,7.4,Ab,saline,223.6294694849007,7.4,,b,-1,0.08,soma,61.135861674,302.7695307824183,209.36968132053062,-1157.1127954392002,,303.0,209.2581277224698,-1157.3080683398207,none,0.0,success,105.0,0.005,"(303, 772, -567)",303.0,772.0,-567.0,,,,
6016,random,4,x0y0,utah,6.638,8.4,Ab,saline,165.91031709567122,8.4,,b,-1,0.08,soma,63.916751233999996,-674.6854585764182,-263.12016061826495,-502.9281954476505,,-675.0,-263.15233137482215,-503.36792851092855,none,0.0,success,105.0,0.005,"(-675, -462, 289)",-675.0,-462.0,289.0,,,,
6017,random,4,x0y0,utah,4.724,6.2,Ab,saline,309.1069927187922,6.2,,b,-1,0.08,soma,57.798794201999996,589.968146547106,-381.45660043504995,1138.8323781710494,,590.0,-381.58593215037615,1138.407739691311,none,0.0,success,105.0,0.005,"(590, 250, 625)",590.0,250.0,625.0,,,,
6018,random,4,x0y0,utah,7.421000000000001,9.3,Ab,saline,175.41332560067832,9.3,,b,-1,0.08,soma,66.419551838,307.8998552446184,92.48764854243882,-1430.359905111604,,308.0,92.45678207352002,-1430.5915046360594,none,0.0,success,105.0,0.005,"(308, 27, -615)",308.0,27.0,-615.0,,,,
6019,random,4,x0y0,utah,4.724,6.2,Ab,saline,17.607280699035734,6.2,,b,-1,0.08,soma,57.798794201999996,-584.9894521026315,1071.6301878925653,977.6869747882056,,-585.0,1071.2045676230525,977.8089053166734,periphery,5.190000000000111,success,59.637451171875,0.005,"(-585, 825, 202)",-585.0,825.0,202.0,-585.0,,825.0,202.0
6020,random,4,x0y0,utah,5.855,7.5,Ab,saline,189.53458028436455,7.5,,b,-1,0.08,soma,61.41395063,-1825.5157366970057,-533.3554708461206,-542.2428858314806,,-1826.0,-533.0810751121641,-542.4502190556532,none,0.0,success,105.0,0.005,"(-1826, -398, 262)",-1826.0,-398.0,262.0,,,,
6021,random,4,x0y0,utah,5.942,7.6,Ab,saline,113.41452430219414,7.6,,b,-1,0.08,soma,61.69203958600001,-1357.515296371813,1239.8540410906814,310.7946396940474,,-1358.0,1239.7018923640362,310.78279173426176,none,0.0,success,105.0,0.005,"(-1358, 491, 635)",-1358.0,491.0,635.0,,,,
6022,random,4,x0y0,utah,4.985,6.5,Ab,saline,181.77206388888882,6.5,,b,-1,0.08,soma,58.63306107,-1912.835736348763,-405.8523038736166,-26.33103156138532,,-1913.0,-406.1623807935315,-25.909372269732785,none,0.0,success,105.0,0.005,"(-1913, -381, 788)",-1913.0,-381.0,788.0,,,,
6023,random,4,x0y0,utah,4.898000000000001,6.4,Ab,saline,251.89834281139218,6.4,,b,-1,0.08,soma,58.354972114000006,-1252.1809962437476,5.803799689342212,-1084.5396815103616,,-1252.0,6.124299502821259,-1084.9649449179099,none,0.0,success,105.0,0.005,"(-1252, 780, -832)",-1252.0,780.0,-832.0,,,,
6024,random,4,x0y0,utah,4.898000000000001,6.4,Ab,saline,348.0867782977215,6.4,,b,-1,0.08,soma,58.354972114000006,763.1112610625444,-643.791065581242,-170.23332875585538,,763.0,-644.0462331221648,-170.32732989322528,none,0.0,success,105.0,0.005,"(763, -476, -967)",763.0,-476.0,-967.0,,,,
6025,random,4,x0y0,utah,7.943,9.9,Ab,saline,251.6914773335939,9.9,,b,-1,0.08,soma,68.08808557399999,160.19312054765723,-699.5721444216493,597.1557342966678,,160.0,-699.600414221978,596.7382661606032,none,0.0,success,105.0,0.005,"(160, 78, 854)",160.0,78.0,854.0,,,,
6026,random,4,x0y0,utah,4.724,6.2,Ab,saline,241.46716877834822,6.2,,b,-1,0.08,soma,57.798794201999996,783.0757662645128,200.1069076674871,-216.22125537862757,,783.0,199.98937964677134,-215.79974199514783,tjn,5.240000000000119,success,79.046630859375,0.005,"(783, 915, 173)",783.0,915.0,173.0,783.0,,915.0,173.0
6027,random,4,x0y0,utah,7.073,8.9,Ab,saline,238.8193294016664,8.9,,b,-1,0.08,soma,65.307196014,1344.7687630484704,334.5820810254308,-1146.1702365766632,,1345.0,334.4973469050112,-1146.299267688224,none,0.0,success,105.0,0.005,"(1345, 1034, -723)",1345.0,1034.0,-723.0,,,,
6028,random,4,x0y0,utah,5.333,6.9,Ab,saline,50.12082201736774,6.9,,b,-1,0.08,soma,59.745416893999995,-1112.162493398723,1280.9695365243188,-335.61450972007196,,-1112.0,1281.333316462228,-335.5036193437835,none,0.0,success,105.0,0.005,"(-1112, 656, -858)",-1112.0,656.0,-858.0,,,,
6029,random,4,x0y0,utah,5.159,6.7,Ab,saline,11.51027358929876,6.7,,b,-1,0.08,soma,59.189238982000006,171.45797066894391,-295.2290769610558,-423.5682570348517,,171.0,-295.48837341154547,-423.7787323607689,none,0.0,success,105.0,0.005,"(171, -458, -1222)",171.0,-458.0,-1222.0,,,,
6030,random,4,x0y0,utah,9.943999999999999,12.2,Ab,saline,51.88303900315231,12.2,,b,-1,0.08,soma,74.484131562,-827.6365304114935,564.4378209887236,-723.8684713293628,,-828.0,564.940057356491,-723.4299727933885,none,0.0,success,105.0,0.005,"(-828, -82, -1231)",-828.0,-82.0,-1231.0,,,,
6031,random,4,x0y0,utah,6.029,7.7,Ab,saline,0.8440548077954357,7.7,,b,-1,0.08,soma,61.970128542,-1729.249561497781,-260.9991762430336,1261.749880369207,,-1729.0,-261.0050195552163,1261.9034657645732,none,0.0,success,105.0,0.005,"(-1729, -273, 446)",-1729.0,-273.0,446.0,,,,
6032,random,4,x0y0,utah,4.985,6.5,Ab,saline,193.14118532565118,6.5,,b,-1,0.08,soma,58.63306107,1188.494537417818,59.505902528620034,-1343.762176048949,,1188.0,59.82442095634096,-1343.981437434983,none,0.0,success,105.0,0.005,"(1188, 245, -551)",1188.0,245.0,-551.0,,,,
6033,random,4,x0y0,utah,6.116,7.8,Ab,saline,108.51469120761057,7.8,,b,-1,0.08,soma,62.248217498,1126.2770572798634,1059.1466802362809,403.948095749623,,1126.0,1058.8488799158022,403.8805954721924,none,0.0,success,105.0,0.005,"(1126, 285, 663)",1126.0,285.0,663.0,,,,
6034,random,4,x0y0,utah,5.42,7.0,Ab,saline,277.9741795724892,7.0,,b,-1,0.08,soma,60.02350585000001,-1736.8321647769974,-549.3861432585154,-897.0231594613416,,-1737.0,-549.1061389216277,-896.9578698693025,none,0.0,success,105.0,0.005,"(-1737, 258, -1010)",-1737.0,258.0,-1010.0,,,,
6035,random,4,x0y0,utah,4.811,6.3,Ab,saline,97.02417403553943,6.3,,b,-1,0.08,soma,58.076883158,337.34404156072117,502.6086322065676,1040.2291118498206,,337.0,502.93315326715765,1040.4430985948882,none,0.0,success,105.0,0.005,"(337, -305, 1140)",337.0,-305.0,1140.0,,,,
6036,random,4,x0y0,utah,6.377,8.1,Ab,saline,86.40771610407482,8.1,,b,-1,0.08,soma,63.082484366,-1927.985699545698,201.9253220805031,-210.2470690932114,,-1928.0,201.90815969863422,-209.80286411512589,none,0.0,success,105.0,0.005,"(-1928, -613, -261)",-1928.0,-613.0,-261.0,,,,
6037,random,4,x0y0,utah,5.942,7.6,Ab,saline,178.4657629115496,7.6,,b,-1,0.08,soma,61.69203958600001,1476.7625054373907,-659.4116086011104,-785.4505321614138,,1477.0,-659.1353266695476,-785.519681385083,none,0.0,success,105.0,0.005,"(1477, -681, 30)",1477.0,-681.0,30.0,,,,
6038,random,4,x0y0,utah,4.985,6.5,Ab,saline,193.6674994738049,6.5,,b,-1,0.08,soma,58.63306107,-191.61252057959442,712.9752126276137,-370.1608836785063,,-192.0,712.5770038345795,-370.27137272085974,tjn,5.300000000000129,success,55.06591796875,0.005,"(-192, 905, 421)",-192.0,905.0,421.0,-192.0,,905.0,421.0
6039,random,4,x0y0,utah,4.724,6.2,Ab,saline,186.3713329228419,6.2,,b,-1,0.08,soma,57.798794201999996,-519.7556042121754,206.23904179184768,171.97516578549354,,-520.0,206.65716692178898,172.14677916102596,none,0.0,success,105.0,0.005,"(-520, 297, 981)",-520.0,297.0,981.0,,,,
6040,random,4,x0y0,utah,5.42,7.0,Ab,saline,48.73942430808506,7.0,,b,-1,0.08,soma,60.02350585000001,1425.4577426744675,1009.3037236400965,18.849299795293973,,1425.0,1009.6443346737227,18.500251054037676,none,0.0,success,105.0,0.005,"(1425, 397, -519)",1425.0,397.0,-519.0,,,,
6041,random,4,x0y0,utah,6.725,8.5,Ab,saline,135.8700158770247,8.5,,b,-1,0.08,soma,64.19484019000001,-614.6231161275597,-88.74740415092674,-1327.4515215650933,,-615.0,-89.0550663878513,-1327.5125281441913,none,0.0,success,105.0,0.005,"(-615, -658, -741)",-615.0,-658.0,-741.0,,,,
6042,random,4,x0y0,utah,5.2459999999999996,6.8,Ab,saline,107.8375025617106,6.8,,b,-1,0.08,soma,59.467327938000004,1606.6726467506064,720.5189315699176,218.90940413986573,,1607.0,720.5449747320914,218.4470787262952,none,0.0,success,105.0,0.005,"(1607, -55, 468)",1607.0,-55.0,468.0,,,,
6043,random,4,x0y0,utah,5.942,7.6,Ab,saline,224.55268424797413,7.6,,b,-1,0.08,soma,61.69203958600001,-293.7270437965607,-495.1396563681751,-1289.4266271033925,,-294.0,-495.39756748676893,-1289.371873704492,none,0.0,success,105.0,0.005,"(-294, 77, -708)",-294.0,77.0,-708.0,,,,
